# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.584163108374923,0.271512349136174
0.714130935026333,0.622862772783265
0.771158813266084,0.954957600915805
0.519788297591731,0.066795848775655
0.379605686757714,0.24942836468108
NA,0.452168126124889
NA,0.367188434582204
0.835448043886572,0.918830157956108
0.305502941831946,0.0527213388122618
0.567725470522419,0.878316237591207
0.902866348624229,0.914648798527196
0.992374558933079,0.655984062934294
0.817815823014826,0.0262122896965593
0.284540944732726,0.01665144180879
0.324111678637564,0.671653216239065
0.588842732831836,0.51048819324933
0.132278117816895,0.971605661557987
0.481916043441743,0.24821813381277
0.399298581760377,NA
0.127504149219021,0.221159504260868
0.0341462385840714,0.159225885290653
0.0260565399657935,0.84909936459735
NA,0.653738752473146
0.16051461128518,0.702012686990201
0.474775274051353,0.729893216863275
0.624708702554926,0.611099276226014
0.902314811712131,NA
0.466695616720244,0.860613324679434
0.469314486021176,0.821800198638812
0.400009209057316,0.398838594323024
0.537095610285178,0.332516432739794
NA,0.19118424737826
0.322287127375603,0.819797633448616
0.569582242285833,0.666312970221043
0.393306557787582,0.0877607360016555
0.0127781517803669,0.0771232005208731
0.574926345609128,0.90879536839202
0.232149149291217,0.0433638200629503
0.826455609407276,0.889706504996866
0.375993584049866,0.157543356064707
NA,0.503314702771604
0.898316676961258,0.44194615422748
0.660056648310274,0.985793782863766
0.0275874193757772,0.728194770170376
0.629765503574163,0.936265378957614
0.321045096963644,0.16124985483475
0.184539215872064,0.928784769494087
0.100244033616036,0.013656900729984
0.657264398643747,0.965532853733748
0.659032417694107,NA
0.933679034467787,0.657167815137655
0.520468943053856,0.16123782005161
0.278821434592828,0.216071290429682
0.814447556855157,0.0167693723924458
0.445455634500831,0.290978802135214
0.62551856203936,0.314965795027092
0.613526547094807,0.657107379054651
0.446482117520645,NA
0.457365413196385,NA
0.154560089344159,0.53990890015848
0.647834983887151,0.391259360127151
