# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.920214886078611,0.169400305254385
0.516834234585986,NA
0.66275534266606,0.349935838952661
0.811846364988014,0.375987026840448
0.660447968170047,0.445996942697093
0.796357300598174,0.206355856033042
0.551411028485745,0.907447767443955
0.398419483099133,0.498224389739335
0.346859790151939,NA
0.621108574792743,0.682497333502397
0.109692273894325,0.78643907001242
0.936647252179682,0.625417292350903
0.450147098861635,0.737898883642629
0.504927238216624,0.745330896927044
0.350760251283646,0.919058089377359
0.304059472633526,0.94511743215844
0.802912080660462,0.476891538361087
0.742597724078223,0.373289067531005
0.0132747723255306,0.35289640747942
0.877599385567009,0.117438887711614
NA,0.266337551642209
0.901252679992467,0.405088129919022
0.749968846794218,0.727733747335151
0.0290510319173336,0.389823004836217
0.587272515054792,0.229421536670998
0.888688889332116,0.770207159221172
NA,0.611699101747945
0.974471848458052,0.292778980685398
0.899759615538642,0.604300098260865
NA,0.549633573275059
0.791398118482903,0.705796441528946
0.590595553861931,NA
0.183315705042332,0.571854750160128
0.711200849385932,0.33212365838699
0.321439133258536,0.935308056883514
0.77379832835868,0.924525684444234
0.100502345710993,0.851976313628256
0.618677858263254,0.61054664873518
0.216759315459058,NA
0.0583050369750708,0.338836645940319
0.995442911749706,0.471365992212668
0.171564333373681,0.453246414661407
0.631821105955169,0.0110083697363734
0.686097231926396,0.976886128541082
0.831558491801843,0.788416247349232
0.969439177773893,0.342638249974698
0.753756713587791,0.174748599762097
0.421527908416465,0.709691060241312
0.823193331016228,0.587830390082672
NA,0.339234928833321
0.144370188238099,0.629897120641544
0.254956756252795,0.722641545347869
0.00362967676483095,0.929507001070306
