# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.471248926827684,NA
0.133991350419819,0.844572038855404
0.603529398329556,0.64975027507171
0.792693186085671,0.154142913408577
0.404441203456372,0.577127155615017
0.847587621537969,0.0442164808046073
0.738464820664376,0.965488709276542
0.610739496536553,0.494680610019714
0.13002608413808,0.826202604454011
NA,NA
0.355249635409564,0.427615580381826
0.0952907530590892,0.526611836394295
0.11114362697117,0.511609979439527
0.114289953140542,0.883273220621049
0.773934691678733,0.429060268914327
0.512333968188614,0.753440364263952
0.852947469102219,0.889576337300241
NA,0.0751128310803324
0.585124804871157,0.50463823066093
0.263848003698513,0.924493115628138
0.0516031950246543,0.766612432897091
0.264636357082054,0.817914351355284
0.256329541560262,0.218383427010849
0.119092805543914,0.0558989024721086
0.506170267937705,0.204294159077108
0.90958938584663,0.128455423982814
0.44430107739754,0.569638604298234
0.0561623785179108,0.358707340434194
0.982059723464772,0.864349827170372
