# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.5313388670329,0.100126977544278
0.919164473190904,0.0639423604588956
0.492793655255809,NA
0.185521046863869,0.195667662890628
0.976505233906209,0.0856004017405212
0.088297053007409,0.975080291740596
0.230426754802465,0.759629056788981
0.993078981759027,0.567372566321865
0.738992197439075,0.793769239448011
0.423750971443951,0.905490066856146
0.00953630008734763,0.134902238380164
0.515528731280938,0.824190845713019
0.331381645984948,0.677925230003893
0.489665761124343,0.951501890318468
0.532788828015327,0.989443217404187
0.873032717034221,0.92568813287653
0.616256476845592,0.475495027145371
0.460897722048685,0.491108635440469
0.606704898411408,0.317796976771206
0.0443770678248256,0.417646705172956
0.957005312433466,0.370861708186567
0.0323630010243505,0.355661036912352
0.632037018891424,0.13656947738491
0.708525680471212,0.793957263929769
0.191813395824283,0.705244477605447
0.390867919428274,0.516999236075208
0.312958474736661,0.146017120452598
0.373293461743742,NA
0.153775802347809,0.614748818101361
0.645594958448783,0.392181927803904
0.448431361699477,0.959992076735944
0.510656842030585,0.3385356485378
0.781225046841428,0.778002935694531
0.110254282830283,0.572836126200855
NA,0.655325587140396
NA,NA
0.808228099020198,0.375329829053953
0.223563421517611,0.990814132150263
0.132358321221545,0.759137495886534
0.550413297722116,0.727328357053921
0.540297244442627,0.766501095378771
0.587662713835016,0.95149413542822
0.129767638398334,0.117742385715246
0.322462268872187,0.63525803363882
0.95836468716152,0.0690199723467231
0.295043481513858,0.393458225764334
0.576868495671079,0.744449594058096
0.660438336199149,0.999245597049594
0.536260443739593,0.345274589490145
0.824837041087449,0.0647374766413122
NA,0.99911937606521
0.367802746361122,0.158533416222781
