# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.870760252699256,0.331402596086264
NA,0.794607355259359
0.271687061293051,0.196817708900198
0.00729201664216816,0.885985172120854
0.467066768324003,0.409367725253105
0.168495225487277,0.203479513758793
0.91808429826051,0.30392337939702
0.43589210533537,0.406347304349765
0.327236006269231,0.624257838120684
0.208229169016704,0.701851109974086
0.293704780284315,0.129517761757597
0.215560940327123,0.995283216238022
0.0145004920195788,0.575287146028131
0.107976778177544,0.27666451712139
0.795995020540431,NA
0.663769032107666,0.134193805512041
0.271708619548008,0.104240774642676
0.13972049113363,0.733627984300256
0.773595279781148,0.293569108238444
0.608275347622111,0.800349351251498
0.442136828089133,0.741222409997135
0.0327502395957708,0.160778498044237
0.20993089932017,0.795892437919974
0.192143934546039,0.896979566430673
0.647869005333632,0.547300833975896
0.941555658588186,0.851686265552416
0.291837807977572,0.457117258803919
NA,0.0315771759487689
0.858664804138243,NA
0.0172487860545516,0.716807961231098
0.20745974755846,0.791687743971124
0.409592436859384,0.809438255382702
0.487451305612922,0.381076614139602
0.228485115803778,0.532000624807552
0.185195911675692,0.528507712995633
0.297587878769264,0.229854743229225
0.422764520393685,0.635554342763498
0.808553529204801,0.263166978489608
0.93996471632272,0.0214437476824969
0.813254554057494,0.517026202520356
0.469366403063759,0.0675388185773045
