# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.170777936000377,0.102222539717332
NA,0.915506085846573
0.000460344599559903,0.988218313315883
0.0822068110574037,0.900263737887144
0.780621610116214,0.0687290844507515
0.252027886221185,0.591164897894487
0.863287712214515,NA
0.929799848934636,0.652849948965013
0.528678492177278,0.243296664673835
0.93201417173259,0.284920813748613
0.657496596220881,0.386941109783947
0.970193427288905,0.444613178493455
0.405016030417755,0.881454905727878
0.984194921795279,0.0817420838866383
0.69109869748354,0.852998645510525
0.714953320333734,0.708242240129039
0.435556190554053,0.903872219379991
0.315011486643925,0.00592486304230988
NA,0.035470002098009
0.269893025746569,0.191087063867599
0.366231962805614,0.262712009483948
0.302016431465745,0.0676899675745517
0.401289468863979,0.507507008500397
0.365795598831028,NA
0.0554768338333815,0.526937858434394
NA,0.483735251240432
0.215278663206846,0.0965070195961744
0.369647781131789,0.00913226208649576
0.548707902431488,0.661125621525571
0.647094164043665,0.0271939728409052
0.375217418884858,0.887044724309817
0.397858354495838,0.223343650111929
0.305520633468404,0.246271330630407
0.00418411288410425,0.970635857898742
NA,NA
0.974994326243177,0.806209831731394
0.0908112188335508,0.953451787121594
0.794638085644692,NA
0.757180547108874,0.441962873796001
0.823756283149123,0.288284967420623
0.602075640810654,0.0386899742297828
0.392804241506383,0.793475352693349
0.836223465623334,0.43483862397261
0.0628247298300266,0.100732412654907
0.998896307311952,0.134418315952644
0.934396731201559,0.159177119610831
NA,0.094133421080187
0.575252928771079,NA
0.183172362623736,0.025281336857006
