# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.246996721252799,0.744006255175918
0.697767266072333,0.139512605499476
0.452047208091244,0.30875575565733
0.863811825402081,0.90057808556594
0.412952007958665,0.689487192081288
0.275178577518091,0.0492862991522998
0.279025989817455,0.388328284258023
0.234721610788256,0.000212290789932013
0.202649386832491,0.852592802606523
0.381357967853546,0.550851715030149
0.349315862869844,0.0701060430146754
0.387311830418184,0.561565184732899
0.117326480336487,0.632951475912705
0.351624755188823,0.922666974831372
0.802242461591959,0.853787160944194
0.359342565061525,0.275857995031402
0.180293710436672,0.257188246352598
0.380174421938136,0.117621309123933
0.387315704487264,0.596828155685216
0.601099492050707,0.394812499638647
0.0105040806811303,0.0723996597807854
0.891951235244051,0.360841473331675
0.337487110868096,0.857989939628169
0.226683154236525,0.74612168665044
0.57463341485709,0.375937407836318
0.790415931260213,0.961276379413903
0.13247045292519,0.274539615260437
0.435155898565426,0.980445147957653
0.15460628317669,0.665921553270891
0.848118608351797,0.789703641552478
0.966574139427394,0.218596514081582
0.550440406892449,0.520828013774008
0.768710738280788,0.308755109785125
0.717711096163839,0.726074532372877
0.641849059378728,0.332577074645087
0.253614775836468,0.979662600904703
0.851931424811482,0.51878862711601
0.274141327477992,0.703808614285663
NA,0.231050105765462
0.856316187651828,0.394383958308026
0.0765156878624111,0.241267220582813
0.485464179189876,0.614356099162251
0.243415805976838,0.364504263270646
0.995908866403624,0.282865958521143
0.19424449861981,0.89999070786871
0.845398306846619,0.0687423828057945
0.735970811918378,0.340931058162823
0.950455848127604,0.988242239924148
0.336261719698086,0.908569193677977
0.413331401301548,0.792677114717662
0.69879408297129,0.241511696018279
0.919452536618337,0.588758267462254
0.552208642940968,0.310786798829213
0.706196784507483,0.856735354755074
0.553424632875249,0.359296448761597
0.79958787211217,0.430099746910855
0.512397428276017,0.652102096006274
0.801751792430878,0.780112024629489
0.782845977926627,0.374185922322795
0.29854364763014,0.956861220300198
0.471324425423518,0.738092372193933
0.619199126260355,0.514275698456913
0.425692599499598,0.263047758257017
0.991445272462443,0.612227073637769
0.56961536151357,0.891805704915896
0.0192463034763932,0.3649244280532
0.47834430099465,0.212016825098544
0.381361154140905,NA
0.73417104431428,0.854637808632106
0.812031336827204,0.743309543700889
0.676877082325518,0.605687150731683
0.33644244610332,0.946594768902287
0.226990428986028,0.316094395704567
0.914573760004714,0.495945002185181
0.51619410677813,0.81276091071777
0.953543848823756,0.593113256152719
0.999529027845711,0.570861872751266
0.226650962373242,0.574284577742219
0.155573360156268,0.473983075469732
0.997797123389319,0.649214098695666
0.504367057932541,0.0172765580937266
0.176724040880799,0.32157463976182
0.9437669464387,0.163252226775512
0.907802363391966,0.523120030993596
0.57469921070151,0.746688542189077
0.928009090712294,0.73114850721322
0.893244232283905,0.751216544769704
0.96670331992209,0.817315278807655
0.639521937118843,0.358627228531986
0.977438416797668,0.455033369362354
0.194753884570673,0.276866489322856
0.818571441574022,0.0215971320867538
