# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.710864593740553,0.563744582934305
0.262210765155032,0.277472836663947
0.0561649184674025,0.583211987745017
0.855150613933802,0.484346997458488
0.470910834148526,0.254262486472726
0.646436464507133,0.259894504211843
0.448157396400347,0.802907924633473
0.443519511260092,0.0261158694047481
0.983419056748971,0.766088644973934
0.623972678091377,0.917436907067895
0.906759636709467,NA
0.465873377863318,0.581020249286667
0.0630882722325623,0.618970229290426
0.983103710925207,0.169815866043791
0.0308922561816871,0.0468170861713588
0.946906813420355,0.493944461224601
0.416591272456571,0.808759401552379
0.406679321080446,0.273664283333346
0.505011528963223,0.406722399638966
0.183649563230574,0.359577209688723
0.706475053681061,0.322645199950784
0.769826643634588,0.151723008602858
0.240082255797461,0.93891438934952
0.0441792481578887,0.499152220785618
0.603331221733242,0.322426557773724
0.650256633991376,0.0612695796880871
0.910400952212512,0.324148477753624
0.471502296393737,0.677295312285423
0.142095301765949,0.374659245600924
0.806895468151197,0.961187437176704
0.431516607757658,0.05353644490242
0.343496703077108,0.322094148257747
0.370932036312297,0.304652015678585
0.882594584254548,0.893752836389467
0.630643735639751,0.458573149750009
0.236638430971652,0.899225347908214
0.663508631754667,0.835186563665047
0.366889233700931,0.68704803683795
0.259689084021375,0.0761314888950437
0.812509261770174,0.768557779956609
0.140495015541092,0.996844038367271
0.223327255109325,0.564139919122681
0.0193683335091919,0.0430380385369062
0.00823814980685711,0.0213512682821602
0.502239307388663,0.0368633398320526
0.778766426956281,0.759454633109272
0.146834977436811,0.341979322955012
0.962160255061463,0.766040360787883
NA,0.917926052119583
0.335572991054505,0.0913532683625817
NA,0.0234541541431099
0.142033298267052,0.121059124590829
0.791981000918895,0.381183886202052
0.357296027708799,0.743942882632837
0.347846599528566,0.190835594432428
0.907825529575348,0.58213985292241
0.813836235785857,0.230508049950004
0.850492057390511,0.738176672020927
0.0317198792472482,0.467970613157377
0.54714367678389,0.864104187581688
0.384914248716086,0.740755684906617
0.871426129713655,NA
0.193196274340153,0.410135638900101
0.796983019914478,0.479668061481789
0.806278420379385,0.316663546022028
0.25286571495235,0.462932395283133
0.104345375904813,0.085773129016161
0.998417498543859,0.580287813208997
0.643460305873305,0.784098680596799
0.0591770394239575,0.79848701111041
0.944593265186995,0.825638845795766
0.594555604504421,0.439647793769836
0.850706081371754,0.228699119063094
0.947334410855547,0.845381411956623
0.541089025093243,0.85356867313385
0.892940659075975,0.480093776946887
0.60598257696256,0.318168935365975
0.527800856390968,0.750594213372096
0.15620033768937,0.0036543954629451
0.291656001703814,0.180888675153255
0.64456671429798,0.724002450471744
0.815310807200149,0.652062287786976
0.748620444443077,0.915437709540129
0.741132357390597,0.587430681567639
0.852841523010284,0.965706276940182
0.863125999923795,0.303029046859592
0.0982191751245409,0.422471313737333
