# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:09:13
# NJG
# ------------------------

"var_x","var_y"
0.64538940298371,0.517364406492561
0.0603902030270547,NA
0.826670196373016,0.692505327519029
0.805871812161058,NA
0.669272195082158,0.144056022632867
0.452406840631738,0.57486314070411
0.512445554835722,0.120556086301804
0.00779966660775244,0.155683654826134
NA,0.348504699766636
0.655923435697332,0.313148865709081
0.944909056415781,0.505378866335377
0.226262695388868,0.985818192362785
0.275708907051012,0.177053454099223
NA,0.996916879201308
0.333070675143972,0.842902732547373
0.14954824722372,NA
0.699028803501278,0.61304318998009
0.709424215136096,0.151261168764904
0.0467548987362534,0.455234097084031
0.553547957213596,0.190178045537323
0.978558431146666,0.0121574136428535
0.742721273330972,0.731480145128444
0.488625363912433,0.545839387923479
0.903120485600084,0.642707014689222
0.759993311716244,0.595021916087717
0.265824340982363,0.729185681790113
0.402815106092021,0.430692790541798
0.927746434230357,0.725204983493313
0.819664469454437,0.72252804483287
0.667643860913813,0.56608774443157
0.58302593533881,0.123479859204963
0.621515842387453,0.378389673307538
0.606518930755556,0.714253934333101
0.268488658592105,0.76583031215705
0.0499586358200759,0.315340451197699
0.970039477339014,0.422951228450984
NA,0.0917048109695315
0.914209177950397,0.246080730343238
0.180117842275649,0.977252684067935
0.809861587826163,0.805743574397638
0.118315977044404,0.135150303598493
NA,0.864217479946092
NA,0.617847207002342
0.329399855574593,0.537400285247713
NA,0.0751131747383624
0.170454298844561,0.927809499436989
0.4085139548406,0.663077822420746
0.856445817509666,0.804543201578781
0.251625531818718,0.882490923628211
0.924341297708452,0.477581246290356
0.0849126882385463,0.399925791891292
0.427423071814701,NA
0.389975210884586,0.641528917243704
0.139932259451598,0.171244147233665
0.250720240641385,0.621293639065698
0.0107748890295625,0.626998783322051
0.829805545741692,0.557880083331838
0.824987042229623,0.584698397200555
0.330372205004096,NA
0.573770611779764,0.172476229257882
0.620498539647087,0.171081035165116
0.647088158875704,0.369674024870619
0.848595148650929,0.385988098336384
0.114886878756806,0.347132091410458
NA,0.00424254313111305
0.627639598678797,0.322092776419595
0.0330579648725688,0.635987365618348
0.150425091618672,0.201822051079944
0.0868022616486996,0.254442861070856
0.766386973438784,0.344172024866566
0.713183438871056,NA
0.539805143838748,0.567420116160065
0.984105027047917,0.567732824245468
0.661720013478771,0.197861196473241
0.714455378707498,NA
